,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
0,no,100,[0. 0. 1.],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
1,no,100,[0.  0.1 0.9],49,5,1.8833333333333333,38.266666666666666,0.2173313138279672,38.266666666666666
2,no,100,[0.  0.2 0.8],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
3,no,100,[0.  0.3 0.7],49,5,1.8666666666666667,38.43333333333333,0.21885577353963756,38.43333333333333
4,no,100,[0.  0.4 0.6],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
5,no,100,[0.  0.5 0.5],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
6,no,100,[0.  0.6 0.4],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
7,no,100,[0.  0.7 0.3],49,5,1.8666666666666667,38.43333333333333,0.22449715624737063,38.43333333333333
8,no,100,[0.  0.8 0.2],49,5,1.8666666666666667,38.43333333333333,0.22343721472690278,38.43333333333333
9,no,100,[0.  0.9 0.1],49,5,1.8666666666666667,38.43333333333333,0.22343721472690278,38.43333333333333
10,no,100,[0. 1. 0.],49,5,1.8833333333333333,38.3,0.22832705556724245,38.3
11,no,100,[0.1 0.  0.9],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
12,no,100,[0.1 0.1 0.8],49,5,1.8833333333333333,38.266666666666666,0.2173313138279672,38.266666666666666
13,no,100,[0.1 0.2 0.7],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
14,no,100,[0.1 0.3 0.6],49,5,1.8666666666666667,38.43333333333333,0.21885577353963756,38.43333333333333
15,no,100,[0.1 0.4 0.5],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
16,no,100,[0.1 0.5 0.4],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
17,no,100,[0.1 0.6 0.3],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
18,no,100,[0.1 0.7 0.2],49,5,1.8666666666666667,38.43333333333333,0.22413165917134723,38.43333333333333
19,no,100,[0.1 0.8 0.1],49,5,1.8666666666666667,38.43333333333333,0.22343721472690278,38.43333333333333
20,no,100,[0.1 0.9 0. ],49,5,1.8833333333333333,38.3,0.22831147279697223,38.3
21,no,100,[0.2 0.  0.8],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
22,no,100,[0.2 0.1 0.7],49,5,1.8833333333333333,38.266666666666666,0.2173313138279672,38.266666666666666
23,no,100,[0.2 0.2 0.6],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
24,no,100,[0.2 0.3 0.5],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
25,no,100,[0.2 0.4 0.4],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
26,no,100,[0.2 0.5 0.3],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
27,no,100,[0.2 0.6 0.2],49,5,1.8666666666666667,38.43333333333333,0.22413165917134723,38.43333333333333
28,no,100,[0.2 0.7 0.1],49,5,1.8666666666666667,38.43333333333333,0.22413165917134723,38.43333333333333
29,no,100,[0.2 0.8 0. ],49,5,1.8833333333333333,38.3,0.22831147279697223,38.3
30,no,100,[0.3 0.  0.7],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
31,no,100,[0.3 0.1 0.6],49,5,1.8833333333333333,38.266666666666666,0.2173313138279672,38.266666666666666
32,no,100,[0.3 0.2 0.5],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
33,no,100,[0.3 0.3 0.4],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
34,no,100,[0.3 0.4 0.3],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
35,no,100,[0.3 0.5 0.2],49,5,1.8666666666666667,38.43333333333333,0.22449715624737063,38.43333333333333
36,no,100,[0.3 0.6 0.1],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
37,no,100,[0.3 0.7 0. ],49,5,1.8833333333333333,38.3,0.22831147279697223,38.3
38,no,100,[0.4 0.  0.6],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
39,no,100,[0.4 0.1 0.5],49,5,1.8833333333333333,38.266666666666666,0.2173313138279672,38.266666666666666
40,no,100,[0.4 0.2 0.4],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
41,no,100,[0.4 0.3 0.3],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
42,no,100,[0.4 0.4 0.2],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
43,no,100,[0.4 0.5 0.1],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
44,no,100,[0.4 0.6 0. ],49,5,1.8833333333333333,38.3,0.22831147279697223,38.3
45,no,100,[0.5 0.  0.5],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
46,no,100,[0.5 0.1 0.4],49,5,1.8666666666666667,38.43333333333333,0.21888771353251507,38.43333333333333
47,no,100,[0.5 0.2 0.3],49,5,1.8666666666666667,38.43333333333333,0.21860993575473733,38.43333333333333
48,no,100,[0.5 0.3 0.2],49,5,1.8666666666666667,38.43333333333333,0.2185632121080137,38.43333333333333
49,no,100,[0.5 0.4 0.1],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
50,no,100,[0.5 0.5 0. ],49,5,1.8833333333333333,38.3,0.22831147279697223,38.3
51,no,100,[0.6 0.  0.4],49,5,1.8833333333333333,38.03333333333333,0.21318275320449026,38.03333333333333
52,no,100,[0.6 0.1 0.3],49,5,1.8666666666666667,38.43333333333333,0.21885577353963756,38.43333333333333
53,no,100,[0.6 0.2 0.2],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
54,no,100,[0.6 0.3 0.1],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
55,no,100,[0.6 0.4 0. ],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
56,no,100,[0.7 0.  0.3],49,5,1.8833333333333333,38.03333333333333,0.2131516117114347,38.03333333333333
57,no,100,[0.7 0.1 0.2],49,5,1.8666666666666667,38.43333333333333,0.21885577353963756,38.43333333333333
58,no,100,[0.7 0.2 0.1],49,5,1.8666666666666667,38.43333333333333,0.21822187040573446,38.43333333333333
59,no,100,[0.7 0.3 0. ],49,5,1.8666666666666667,38.43333333333333,0.2241164864739788,38.43333333333333
60,no,100,[0.8 0.  0.2],49,5,1.8833333333333333,38.03333333333333,0.2131516117114347,38.03333333333333
61,no,100,[0.8 0.1 0.1],49,5,1.8666666666666667,38.43333333333333,0.21857799576185982,38.43333333333333
62,no,100,[ 0.8  0.2 -0. ],49,5,1.8666666666666667,38.43333333333333,0.22413165917134723,38.43333333333333
63,no,100,[0.9 0.  0.1],49,5,1.8833333333333333,38.03333333333333,0.2131516117114347,38.03333333333333
64,no,100,[ 0.9  0.1 -0. ],49,5,1.8666666666666667,38.43333333333333,0.22413165917134723,38.43333333333333
65,no,100,[1. 0. 0.],49,5,1.8833333333333333,38.03333333333333,0.20863772282254578,38.03333333333333
