,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
0,no,300,[0. 0. 1.],49,5,0.38333333333333336,17.416666666666668,0.46194759008817804,17.416666666666668
1,no,300,[0.  0.1 0.9],49,5,0.38333333333333336,17.416666666666668,0.455886984027572,17.416666666666668
2,no,300,[0.  0.2 0.8],49,5,0.38333333333333336,17.416666666666668,0.45586098878098846,17.416666666666668
3,no,300,[0.  0.3 0.7],49,5,0.38333333333333336,17.416666666666668,0.46798220090220055,17.416666666666668
4,no,300,[0.  0.4 0.6],49,5,0.38333333333333336,17.416666666666668,0.4649563346002926,17.416666666666668
5,no,300,[0.  0.5 0.5],49,5,0.45,16.9,0.47837550564086234,16.9
6,no,300,[0.  0.6 0.4],49,5,0.45,16.9,0.47818125544661216,16.9
7,no,300,[0.  0.7 0.3],49,5,0.45,16.9,0.4751509524163091,16.9
8,no,300,[0.  0.8 0.2],49,5,0.38333333333333336,18.033333333333335,0.4432579943323014,18.033333333333335
9,no,300,[0.  0.9 0.1],49,5,0.38333333333333336,17.783333333333335,0.4442047351724754,17.783333333333335
10,no,300,[0. 1. 0.],49,5,0.38333333333333336,17.833333333333332,0.4447835740003433,17.833333333333332
11,no,300,[0.1 0.  0.9],49,5,0.38333333333333336,17.416666666666668,0.46194759008817804,17.416666666666668
12,no,300,[0.1 0.1 0.8],49,5,0.38333333333333336,17.416666666666668,0.455886984027572,17.416666666666668
13,no,300,[0.1 0.2 0.7],49,5,0.38333333333333336,17.416666666666668,0.45586098878098846,17.416666666666668
14,no,300,[0.1 0.3 0.6],49,5,0.38333333333333336,17.416666666666668,0.46495189787189756,17.416666666666668
15,no,300,[0.1 0.4 0.5],49,5,0.38333333333333336,17.416666666666668,0.46344118308514115,17.416666666666668
16,no,300,[0.1 0.5 0.4],49,5,0.45,16.9,0.47818125544661216,16.9
17,no,300,[0.1 0.6 0.3],49,5,0.45,16.9,0.4751509524163091,16.9
18,no,300,[0.1 0.7 0.2],49,5,0.38333333333333336,18.033333333333335,0.4432579943323014,18.033333333333335
19,no,300,[0.1 0.8 0.1],49,5,0.38333333333333336,17.783333333333335,0.4442047351724754,17.783333333333335
20,no,300,[0.1 0.9 0. ],49,5,0.38333333333333336,17.833333333333332,0.4441987786787059,17.833333333333332
21,no,300,[0.2 0.  0.8],49,5,0.38333333333333336,17.416666666666668,0.46194759008817804,17.416666666666668
22,no,300,[0.2 0.1 0.7],49,5,0.38333333333333336,17.416666666666668,0.455886984027572,17.416666666666668
23,no,300,[0.2 0.2 0.6],49,5,0.38333333333333336,17.416666666666668,0.46798220090220055,17.416666666666668
24,no,300,[0.2 0.3 0.5],49,5,0.38333333333333336,17.416666666666668,0.4649563346002926,17.416666666666668
25,no,300,[0.2 0.4 0.4],49,5,0.45,16.9,0.4874664147317714,16.9
26,no,300,[0.2 0.5 0.3],49,5,0.45,16.9,0.47818125544661216,16.9
27,no,300,[0.2 0.6 0.2],49,5,0.45,16.9,0.4751509524163091,16.9
28,no,300,[0.2 0.7 0.1],49,5,0.38333333333333336,18.033333333333335,0.4432579943323014,18.033333333333335
29,no,300,[0.2 0.8 0. ],49,5,0.38333333333333336,17.833333333333332,0.4441987786787059,17.833333333333332
30,no,300,[0.3 0.  0.7],49,5,0.38333333333333336,17.416666666666668,0.46194759008817804,17.416666666666668
31,no,300,[0.3 0.1 0.6],49,5,0.38333333333333336,17.416666666666668,0.45586098878098846,17.416666666666668
32,no,300,[0.3 0.2 0.5],49,5,0.38333333333333336,17.416666666666668,0.46798220090220055,17.416666666666668
33,no,300,[0.3 0.3 0.4],49,5,0.38333333333333336,17.416666666666668,0.4649563346002926,17.416666666666668
34,no,300,[0.3 0.4 0.3],49,5,0.45,16.9,0.47818125544661216,16.9
35,no,300,[0.3 0.5 0.2],49,5,0.45,16.9,0.4751509524163091,16.9
36,no,300,[0.3 0.6 0.1],49,5,0.38333333333333336,18.033333333333335,0.4432579943323014,18.033333333333335
37,no,300,[0.3 0.7 0. ],49,5,0.38333333333333336,17.833333333333332,0.4441987786787059,17.833333333333332
38,no,300,[0.4 0.  0.6],49,5,0.38333333333333336,17.416666666666668,0.46194759008817804,17.416666666666668
39,no,300,[0.4 0.1 0.5],49,5,0.38333333333333336,17.416666666666668,0.46798220090220055,17.416666666666668
40,no,300,[0.4 0.2 0.4],49,5,0.38333333333333336,17.416666666666668,0.4679866376305956,17.416666666666668
41,no,300,[0.4 0.3 0.3],49,5,0.45,16.9,0.49031995008530677,16.9
42,no,300,[0.4 0.4 0.2],49,5,0.45,16.9,0.47818125544661216,16.9
43,no,300,[0.4 0.5 0.1],49,5,0.38333333333333336,18.033333333333335,0.4432579943323014,18.033333333333335
44,no,300,[0.4 0.6 0. ],49,5,0.38333333333333336,17.833333333333332,0.4441987786787059,17.833333333333332
45,no,300,[0.5 0.  0.5],49,5,0.38333333333333336,17.416666666666668,0.4628723549784602,17.416666666666668
46,no,300,[0.5 0.1 0.4],49,5,0.38333333333333336,17.416666666666668,0.46798220090220055,17.416666666666668
47,no,300,[0.5 0.2 0.3],49,5,0.38333333333333336,17.416666666666668,0.4649563346002926,17.416666666666668
48,no,300,[0.5 0.3 0.2],49,5,0.45,16.9,0.48727216453752115,16.9
49,no,300,[0.5 0.4 0.1],49,5,0.45,16.9,0.4751509524163091,16.9
50,no,300,[0.5 0.5 0. ],49,5,0.38333333333333336,17.783333333333335,0.4442047351724754,17.783333333333335
51,no,300,[0.6 0.  0.4],49,5,0.38333333333333336,17.416666666666668,0.4628723549784602,17.416666666666668
52,no,300,[0.6 0.1 0.3],49,5,0.38333333333333336,17.416666666666668,0.4679866376305956,17.416666666666668
53,no,300,[0.6 0.2 0.2],49,5,0.45,16.9,0.49031995008530677,16.9
54,no,300,[0.6 0.3 0.1],49,5,0.45,16.9,0.4751509524163091,16.9
55,no,300,[0.6 0.4 0. ],49,5,0.38333333333333336,17.783333333333335,0.4442047351724754,17.783333333333335
56,no,300,[0.7 0.  0.3],49,5,0.38333333333333336,17.416666666666668,0.4628723549784602,17.416666666666668
57,no,300,[0.7 0.1 0.2],49,5,0.38333333333333336,17.416666666666668,0.4679866376305956,17.416666666666668
58,no,300,[0.7 0.2 0.1],49,5,0.45,16.9,0.48861054837590506,16.9
59,no,300,[0.7 0.3 0. ],49,5,0.38333333333333336,18.033333333333335,0.4429107721100792,18.033333333333335
60,no,300,[0.8 0.  0.2],49,5,0.38333333333333336,17.416666666666668,0.4749883090022023,17.416666666666668
61,no,300,[0.8 0.1 0.1],49,5,0.45,16.9,0.49183510160045824,16.9
62,no,300,[ 0.8  0.2 -0. ],49,5,0.45,16.9,0.4748262770916338,16.9
63,no,300,[0.9 0.  0.1],49,5,0.45,16.9,0.507453861071033,16.9
64,no,300,[ 0.9  0.1 -0. ],49,5,0.45,16.9,0.4761646609300176,16.9
65,no,300,[1. 0. 0.],49,5,0.45,16.9,0.4858944161756506,16.9
