,rsu,TR,weights,n_veh,n_buses,n_sav,n_chs,stab_eval,connected_componentes
0,no,200,[0. 0. 1.],49,7,1.1,25.8,0.33245527571058214,25.8
1,no,200,[0.  0.1 0.9],49,7,1.1166666666666667,24.883333333333333,0.3264431462181972,24.883333333333333
2,no,200,[0.  0.2 0.8],49,7,1.1333333333333333,24.1,0.3269419807170317,24.1
3,no,200,[0.  0.3 0.7],49,7,1.1666666666666667,24.766666666666666,0.35370988366716033,24.766666666666666
4,no,200,[0.  0.4 0.6],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
5,no,200,[0.  0.5 0.5],49,7,1.1666666666666667,24.766666666666666,0.35170874015658277,24.766666666666666
6,no,200,[0.  0.6 0.4],49,7,1.1666666666666667,24.766666666666666,0.35107980933897276,24.766666666666666
7,no,200,[0.  0.7 0.3],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
8,no,200,[0.  0.8 0.2],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
9,no,200,[0.  0.9 0.1],49,7,1.25,24.9,0.3372627817115903,24.9
10,no,200,[0. 1. 0.],49,7,1.2166666666666666,24.633333333333333,0.3055026173989167,24.633333333333333
11,no,200,[0.1 0.  0.9],49,7,1.1166666666666667,25.583333333333332,0.3241884121118039,25.583333333333332
12,no,200,[0.1 0.1 0.8],49,7,1.1166666666666667,24.883333333333333,0.324666761683192,24.883333333333333
13,no,200,[0.1 0.2 0.7],49,7,1.25,24.283333333333335,0.34984856013070204,24.283333333333335
14,no,200,[0.1 0.3 0.6],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
15,no,200,[0.1 0.4 0.5],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
16,no,200,[0.1 0.5 0.4],49,7,1.1666666666666667,24.766666666666666,0.35170874015658277,24.766666666666666
17,no,200,[0.1 0.6 0.3],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
18,no,200,[0.1 0.7 0.2],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
19,no,200,[0.1 0.8 0.1],49,7,1.25,24.9,0.3449788310943063,24.9
20,no,200,[0.1 0.9 0. ],49,7,1.25,24.9,0.33616783756109064,24.9
21,no,200,[0.2 0.  0.8],49,7,1.1166666666666667,25.416666666666668,0.3264524316172027,25.416666666666668
22,no,200,[0.2 0.1 0.7],49,7,1.1166666666666667,24.883333333333333,0.324666761683192,24.883333333333333
23,no,200,[0.2 0.2 0.6],49,7,1.25,24.283333333333335,0.34984856013070204,24.283333333333335
24,no,200,[0.2 0.3 0.5],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
25,no,200,[0.2 0.4 0.4],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
26,no,200,[0.2 0.5 0.3],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
27,no,200,[0.2 0.6 0.2],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
28,no,200,[0.2 0.7 0.1],49,7,1.25,24.9,0.3449788310943063,24.9
29,no,200,[0.2 0.8 0. ],49,7,1.25,24.9,0.3364654566087097,24.9
30,no,200,[0.3 0.  0.7],49,7,1.1166666666666667,25.416666666666668,0.3264524316172027,25.416666666666668
31,no,200,[0.3 0.1 0.6],49,7,1.1166666666666667,24.883333333333333,0.324666761683192,24.883333333333333
32,no,200,[0.3 0.2 0.5],49,7,1.25,24.283333333333335,0.34984856013070204,24.283333333333335
33,no,200,[0.3 0.3 0.4],49,7,1.1666666666666667,24.766666666666666,0.353281067200608,24.766666666666666
34,no,200,[0.3 0.4 0.3],49,7,1.1666666666666667,24.766666666666666,0.35170874015658277,24.766666666666666
35,no,200,[0.3 0.5 0.2],49,7,1.25,24.283333333333335,0.34698500393381243,24.283333333333335
36,no,200,[0.3 0.6 0.1],49,7,1.25,24.816666666666666,0.34608479817249566,24.816666666666666
